Instance,Terminal,Layer,X location,Y location,Voltage
hold897,VPWR,li1,484.3800,78.8800,1.799964
hold896,VPWR,li1,453.1000,100.6400,1.799911
hold895,VPWR,li1,106.2600,476.0000,1.799914
hold894,VPWR,li1,428.2600,133.2800,1.799743
hold893,VPWR,li1,97.0600,334.5600,1.799633
hold892,VPWR,li1,202.4000,356.3200,1.799885
hold891,VPWR,li1,220.3400,361.7600,1.799715
hold890,VPWR,li1,296.2400,51.6800,1.799881
hold889,VPWR,li1,345.0000,503.2000,1.799870
hold888,VPWR,li1,407.1000,356.3200,1.799754
hold887,VPWR,li1,249.7800,187.6800,1.799507
hold886,VPWR,li1,304.0600,345.4400,1.799727
hold885,VPWR,li1,436.5400,111.5200,1.799875
hold884,VPWR,li1,304.0600,443.3600,1.799818
hold883,VPWR,li1,251.1600,133.2800,1.799722
hold882,VPWR,li1,385.4800,383.5200,1.799626
hold881,VPWR,li1,192.2800,405.2800,1.799732
hold880,VPWR,li1,97.5200,291.0400,1.799689
hold879,VPWR,li1,350.0600,62.5600,1.799775
hold878,VPWR,li1,105.8000,312.8000,1.799640
hold877,VPWR,li1,418.1400,481.4400,1.799872
hold876,VPWR,li1,28.5200,144.1600,1.799945
hold875,VPWR,li1,414.0000,193.1200,1.799708
hold874,VPWR,li1,460.0000,356.3200,1.799823
hold873,VPWR,li1,501.4000,443.3600,1.799881
hold872,VPWR,li1,203.3200,454.2400,1.799813
hold871,VPWR,li1,106.7200,204.0000,1.799836
hold870,VPWR,li1,143.9800,214.8800,1.799697
hold869,VPWR,li1,170.6600,372.6400,1.799908
hold868,VPWR,li1,156.4000,372.6400,1.799873
hold867,VPWR,li1,28.0600,427.0400,1.799869
hold866,VPWR,li1,455.8600,165.9200,1.799880
hold865,VPWR,li1,233.2200,345.4400,1.799615
hold864,VPWR,li1,225.8600,193.1200,1.799428
hold863,VPWR,li1,166.9800,307.3600,1.799843
hold862,VPWR,li1,307.7400,394.4000,1.799774
hold861,VPWR,li1,215.7400,116.9600,1.799868
hold860,VPWR,li1,401.5800,318.2400,1.799335
hold859,VPWR,li1,265.4200,258.4000,1.799646
hold858,VPWR,li1,201.9400,149.6000,1.799753
hold857,VPWR,li1,57.0400,78.8800,1.799747
hold856,VPWR,li1,160.5400,312.8000,1.799757
hold855,VPWR,li1,479.7800,51.6800,1.799958
hold854,VPWR,li1,122.3600,405.2800,1.799625
hold853,VPWR,li1,424.1200,432.4800,1.799609
hold852,VPWR,li1,471.9600,204.0000,1.799946
hold851,VPWR,li1,163.3000,307.3600,1.799827
hold850,VPWR,li1,471.5000,476.0000,1.799948
hold849,VPWR,li1,351.9000,73.4400,1.799850
hold848,VPWR,li1,107.1800,171.3600,1.799826
hold847,VPWR,li1,286.5800,410.7200,1.799824
hold846,VPWR,li1,497.2600,95.2000,1.799825
hold845,VPWR,li1,350.9800,138.7200,1.799853
hold844,VPWR,li1,152.2600,388.9600,1.799836
hold843,VPWR,li1,265.4200,133.2800,1.799732
hold842,VPWR,li1,324.7600,492.3200,1.799877
hold841,VPWR,li1,251.1600,329.1200,1.799630
hold840,VPWR,li1,268.1800,486.8800,1.799783
hold839,VPWR,li1,188.1400,165.9200,1.799868
hold838,VPWR,li1,59.3400,367.2000,1.799816
hold837,VPWR,li1,55.2000,388.9600,1.799829
hold836,VPWR,li1,492.2000,388.9600,1.799934
hold835,VPWR,li1,219.4200,274.7200,1.799800
hold834,VPWR,li1,197.8000,323.6800,1.799818
hold833,VPWR,li1,347.7600,40.8000,1.799877
hold832,VPWR,li1,105.8000,242.0800,1.799607
hold831,VPWR,li1,234.1400,247.5200,1.799608
hold830,VPWR,li1,37.7200,361.7600,1.799797
hold829,VPWR,li1,179.4000,225.7600,1.799857
hold828,VPWR,li1,487.6000,448.8000,1.799932
hold827,VPWR,li1,102.1200,312.8000,1.799640
hold826,VPWR,li1,46.4600,372.6400,1.799841
hold825,VPWR,li1,75.4400,214.8800,1.799734
hold824,VPWR,li1,66.7000,138.7200,1.799809
hold823,VPWR,li1,98.9000,399.8400,1.799672
hold822,VPWR,li1,88.7800,416.1600,1.799576
hold821,VPWR,li1,183.5400,383.5200,1.799895
hold820,VPWR,li1,27.6000,410.7200,1.799941
hold819,VPWR,li1,218.0400,127.8400,1.799536
hold818,VPWR,li1,272.7800,367.2000,1.799610
hold817,VPWR,li1,229.5400,182.2400,1.799539
hold816,VPWR,li1,321.0800,220.3200,1.799816
hold815,VPWR,li1,313.2600,340.0000,1.799770
hold814,VPWR,li1,293.4800,40.8000,1.799846
hold813,VPWR,li1,316.9400,127.8400,1.799744
hold812,VPWR,li1,460.4600,95.2000,1.799553
hold811,VPWR,li1,66.2400,432.4800,1.799706
hold810,VPWR,li1,222.6400,78.8800,1.799721
hold809,VPWR,li1,305.9000,497.7600,1.799700
hold808,VPWR,li1,77.2800,437.9200,1.799859
hold807,VPWR,li1,276.4600,73.4400,1.799805
hold806,VPWR,li1,154.5600,78.8800,1.799794
hold805,VPWR,li1,285.6600,372.6400,1.799685
hold804,VPWR,li1,184.4600,470.5600,1.799909
hold803,VPWR,li1,398.3600,78.8800,1.799818
hold802,VPWR,li1,323.8400,481.4400,1.799932
hold801,VPWR,li1,186.7600,225.7600,1.799818
hold800,VPWR,li1,359.7200,356.3200,1.799852
hold799,VPWR,li1,337.6400,165.9200,1.799900
hold798,VPWR,li1,30.3600,62.5600,1.799884
hold797,VPWR,li1,311.4200,459.6800,1.799717
hold796,VPWR,li1,274.1600,323.6800,1.799724
hold795,VPWR,li1,428.2600,340.0000,1.799780
hold794,VPWR,li1,256.6800,165.9200,1.799691
hold793,VPWR,li1,28.5200,329.1200,1.799909
hold792,VPWR,li1,241.0400,111.5200,1.799781
hold791,VPWR,li1,316.0200,323.6800,1.799854
hold790,VPWR,li1,127.8800,160.4800,1.799614
hold789,VPWR,li1,295.7800,399.8400,1.799591
hold788,VPWR,li1,310.0400,465.1200,1.799767
hold787,VPWR,li1,463.6800,356.3200,1.799848
hold786,VPWR,li1,338.5600,209.4400,1.799845
hold785,VPWR,li1,296.7000,416.1600,1.799818
hold784,VPWR,li1,167.9000,383.5200,1.799893
hold783,VPWR,li1,458.6200,73.4400,1.799846
hold782,VPWR,li1,97.9800,258.4000,1.799790
hold781,VPWR,li1,67.1600,29.9200,1.799710
hold780,VPWR,li1,77.7400,165.9200,1.799707
hold779,VPWR,li1,313.7200,350.8800,1.799874
hold778,VPWR,li1,33.5800,285.6000,1.799837
hold777,VPWR,li1,151.3400,329.1200,1.799760
hold776,VPWR,li1,110.8600,155.0400,1.799518
hold775,VPWR,li1,271.8600,454.2400,1.799804
hold774,VPWR,li1,402.9600,111.5200,1.799813
hold773,VPWR,li1,75.9000,78.8800,1.799721
hold772,VPWR,li1,101.2000,144.1600,1.799778
hold771,VPWR,li1,115.4600,307.3600,1.799692
hold770,VPWR,li1,403.4200,89.7600,1.799471
hold769,VPWR,li1,378.5800,318.2400,1.799426
hold768,VPWR,li1,480.2400,35.3600,1.799896
hold767,VPWR,li1,193.2000,416.1600,1.799877
hold766,VPWR,li1,351.9000,247.5200,1.799765
hold765,VPWR,li1,478.8600,454.2400,1.799961
hold764,VPWR,li1,495.4200,459.6800,1.799940
hold763,VPWR,li1,394.2200,204.0000,1.799904
hold762,VPWR,li1,166.0600,492.3200,1.799839
hold761,VPWR,li1,342.7000,24.4800,1.799861
hold760,VPWR,li1,304.5200,405.2800,1.799760
hold759,VPWR,li1,368.4600,78.8800,1.799830
hold758,VPWR,li1,325.2200,405.2800,1.799866
hold757,VPWR,li1,368.4600,301.9200,1.799608
hold756,VPWR,li1,297.6200,73.4400,1.799846
hold755,VPWR,li1,356.9600,476.0000,1.799905
hold754,VPWR,li1,201.0200,318.2400,1.799827
hold753,VPWR,li1,304.0600,133.2800,1.799812
hold752,VPWR,li1,248.4000,78.8800,1.799723
hold751,VPWR,li1,127.8800,204.0000,1.799826
hold750,VPWR,li1,313.2600,481.4400,1.799905
hold749,VPWR,li1,307.7400,443.3600,1.799831
hold748,VPWR,li1,170.2000,236.6400,1.799909
hold747,VPWR,li1,312.8000,40.8000,1.799893
hold746,VPWR,li1,375.8200,274.7200,1.799737
hold745,VPWR,li1,291.1800,454.2400,1.799832
hold744,VPWR,li1,247.0200,263.8400,1.799150
hold743,VPWR,li1,407.1000,78.8800,1.799823
hold742,VPWR,li1,488.5200,378.0800,1.799944
hold741,VPWR,li1,402.5000,356.3200,1.799766
hold740,VPWR,li1,133.8600,503.2000,1.799887
hold739,VPWR,li1,304.0600,57.1200,1.799748
hold738,VPWR,li1,458.6200,89.7600,1.799725
hold737,VPWR,li1,241.9600,367.2000,1.799560
hold736,VPWR,li1,439.7600,35.3600,1.799673
hold735,VPWR,li1,395.1400,84.3200,1.799716
hold734,VPWR,li1,226.7800,144.1600,1.799804
hold733,VPWR,li1,388.2400,127.8400,1.799695
hold732,VPWR,li1,274.6200,301.9200,1.799673
hold731,VPWR,li1,385.9400,100.6400,1.799843
hold730,VPWR,li1,322.4600,122.4000,1.799829
hold729,VPWR,li1,231.3800,492.3200,1.799705
hold728,VPWR,li1,155.4800,127.8400,1.799788
hold727,VPWR,li1,55.2000,437.9200,1.799898
hold726,VPWR,li1,458.6200,138.7200,1.799822
hold725,VPWR,li1,333.9600,95.2000,1.799697
hold724,VPWR,li1,348.2200,274.7200,1.799830
hold723,VPWR,li1,457.2400,383.5200,1.799769
hold722,VPWR,li1,279.2200,486.8800,1.799797
hold721,VPWR,li1,304.0600,165.9200,1.799810
hold720,VPWR,li1,299.9200,133.2800,1.799800
hold719,VPWR,li1,292.5600,291.0400,1.799872
hold718,VPWR,li1,453.5600,242.0800,1.799839
hold717,VPWR,li1,28.5200,258.4000,1.799941
hold716,VPWR,li1,475.6400,410.7200,1.799879
hold715,VPWR,li1,50.6000,198.5600,1.799889
hold714,VPWR,li1,106.7200,231.2000,1.799856
hold713,VPWR,li1,168.8200,165.9200,1.799891
hold712,VPWR,li1,158.2400,258.4000,1.799861
hold711,VPWR,li1,441.6000,78.8800,1.799864
hold710,VPWR,li1,339.0200,432.4800,1.799627
hold709,VPWR,li1,441.1400,323.6800,1.799770
hold708,VPWR,li1,488.9800,116.9600,1.799929
hold707,VPWR,li1,337.6400,231.2000,1.799898
hold706,VPWR,li1,471.5000,138.7200,1.799873
hold705,VPWR,li1,498.1800,176.8000,1.799920
hold704,VPWR,li1,355.5800,247.5200,1.799753
hold703,VPWR,li1,171.1200,361.7600,1.799802
hold702,VPWR,li1,33.1200,220.3200,1.799881
hold701,VPWR,li1,220.8000,481.4400,1.799855
hold700,VPWR,li1,239.2000,274.7200,1.799786
hold699,VPWR,li1,186.7600,100.6400,1.799815
hold698,VPWR,li1,441.6000,176.8000,1.799834
hold697,VPWR,li1,180.3200,394.4000,1.799832
hold696,VPWR,li1,454.0200,454.2400,1.799913
hold695,VPWR,li1,127.4200,296.4800,1.799777
hold694,VPWR,li1,188.1400,225.7600,1.799818
hold693,VPWR,li1,457.2400,443.3600,1.799711
hold692,VPWR,li1,497.2600,176.8000,1.799920
hold691,VPWR,li1,150.8800,231.2000,1.799894
hold690,VPWR,li1,336.7200,106.0800,1.799904
hold689,VPWR,li1,210.2200,35.3600,1.799743
hold688,VPWR,li1,243.8000,231.2000,1.799746
hold687,VPWR,li1,284.7400,394.4000,1.799692
hold686,VPWR,li1,334.8800,448.8000,1.799860
hold685,VPWR,li1,438.3800,427.0400,1.799722
hold684,VPWR,li1,79.1200,470.5600,1.799889
hold683,VPWR,li1,239.6600,138.7200,1.799831
hold682,VPWR,li1,347.7600,127.8400,1.799791
hold681,VPWR,li1,426.8800,68.0000,1.799780
hold680,VPWR,li1,473.3400,171.3600,1.799880
hold679,VPWR,li1,478.8600,399.8400,1.799850
hold678,VPWR,li1,457.2400,116.9600,1.799794
hold677,VPWR,li1,39.1000,171.3600,1.799916
hold676,VPWR,li1,72.2200,350.8800,1.799612
hold675,VPWR,li1,72.2200,68.0000,1.799742
hold674,VPWR,li1,298.5400,160.4800,1.799635
hold673,VPWR,li1,202.4000,193.1200,1.799529
hold672,VPWR,li1,166.5200,144.1600,1.799899
hold671,VPWR,li1,338.1000,133.2800,1.799866
hold670,VPWR,li1,453.1000,176.8000,1.799861
hold669,VPWR,li1,304.5200,410.7200,1.799865
hold668,VPWR,li1,218.0400,421.6000,1.799645
hold667,VPWR,li1,53.3600,122.4000,1.799662
hold666,VPWR,li1,28.5200,372.6400,1.799909
hold665,VPWR,li1,261.2800,318.2400,1.799781
hold664,VPWR,li1,82.8000,133.2800,1.799674
hold663,VPWR,li1,490.3600,405.2800,1.799946
hold662,VPWR,li1,270.9400,361.7600,1.799685
hold661,VPWR,li1,376.7400,296.4800,1.799832
hold660,VPWR,li1,325.6800,437.9200,1.799908
hold659,VPWR,li1,28.9800,285.6000,1.799871
hold658,VPWR,li1,222.1800,57.1200,1.799705
hold657,VPWR,li1,449.8800,187.6800,1.799717
hold656,VPWR,li1,286.1200,89.7600,1.799552
hold655,VPWR,li1,444.3600,470.5600,1.799770
hold654,VPWR,li1,411.2400,296.4800,1.799821
hold653,VPWR,li1,318.3200,35.3600,1.799818
hold652,VPWR,li1,374.4400,155.0400,1.799702
hold651,VPWR,li1,334.8800,405.2800,1.799868
hold650,VPWR,li1,76.3600,476.0000,1.799922
hold649,VPWR,li1,454.4800,160.4800,1.799733
hold648,VPWR,li1,118.6800,470.5600,1.799882
hold647,VPWR,li1,127.8800,122.4000,1.799641
hold646,VPWR,li1,129.2600,220.3200,1.799728
hold645,VPWR,li1,412.6200,448.8000,1.799739
hold644,VPWR,li1,46.4600,443.3600,1.799907
hold643,VPWR,li1,208.8400,492.3200,1.799760
hold642,VPWR,li1,342.7000,252.9600,1.799821
hold641,VPWR,li1,362.4800,35.3600,1.799670
hold640,VPWR,li1,407.1000,68.0000,1.799740
hold639,VPWR,li1,466.9000,165.9200,1.799916
hold638,VPWR,li1,355.5800,220.3200,1.799819
hold637,VPWR,li1,368.9200,492.3200,1.799822
hold636,VPWR,li1,184.9200,448.8000,1.799869
hold635,VPWR,li1,28.9800,416.1600,1.799845
hold634,VPWR,li1,480.2400,193.1200,1.799893
hold633,VPWR,li1,471.9600,182.2400,1.799833
hold632,VPWR,li1,488.0600,84.3200,1.799935
hold631,VPWR,li1,103.9600,416.1600,1.799619
hold630,VPWR,li1,128.3400,116.9600,1.799799
hold629,VPWR,li1,394.2200,323.6800,1.799746
hold628,VPWR,li1,467.8200,416.1600,1.799765
hold627,VPWR,li1,253.4600,193.1200,1.799471
hold626,VPWR,li1,68.0800,187.6800,1.799753
hold625,VPWR,li1,212.0600,372.6400,1.799769
hold624,VPWR,li1,382.2600,155.0400,1.799681
hold623,VPWR,li1,273.2400,155.0400,1.799757
hold622,VPWR,li1,205.1600,182.2400,1.799603
hold621,VPWR,li1,247.9400,220.3200,1.799675
hold620,VPWR,li1,437.0000,100.6400,1.799890
hold619,VPWR,li1,213.9000,291.0400,1.799824
hold618,VPWR,li1,338.1000,421.6000,1.799891
hold617,VPWR,li1,59.3400,95.2000,1.799632
hold616,VPWR,li1,27.1400,334.5600,1.799878
hold615,VPWR,li1,52.9000,274.7200,1.799821
hold614,VPWR,li1,362.9400,116.9600,1.799830
hold613,VPWR,li1,289.8000,437.9200,1.799815
hold612,VPWR,li1,114.0800,160.4800,1.799618
hold611,VPWR,li1,73.1400,312.8000,1.799675
hold610,VPWR,li1,335.3400,437.9200,1.799879
hold609,VPWR,li1,213.9000,242.0800,1.799767
hold608,VPWR,li1,330.2800,62.5600,1.799874
hold607,VPWR,li1,312.8000,405.2800,1.799809
hold606,VPWR,li1,322.0000,46.2400,1.799901
hold605,VPWR,li1,47.3800,350.8800,1.799719
hold604,VPWR,li1,36.8000,182.2400,1.799780
hold603,VPWR,li1,50.6000,291.0400,1.799765
hold602,VPWR,li1,74.0600,149.6000,1.799731
hold601,VPWR,li1,115.0000,470.5600,1.799880
hold600,VPWR,li1,271.8600,106.0800,1.799740
hold599,VPWR,li1,156.8600,160.4800,1.799708
hold598,VPWR,li1,374.4400,236.6400,1.799704
hold597,VPWR,li1,458.6200,111.5200,1.799925
hold596,VPWR,li1,338.1000,476.0000,1.799930
hold595,VPWR,li1,427.8000,149.6000,1.799828
hold594,VPWR,li1,220.8000,160.4800,1.799464
hold593,VPWR,li1,171.1200,345.4400,1.799851
hold592,VPWR,li1,484.3800,171.3600,1.799934
hold591,VPWR,li1,112.2400,454.2400,1.799790
hold590,VPWR,li1,201.9400,394.4000,1.799750
hold589,VPWR,li1,217.5800,334.5600,1.799465
hold588,VPWR,li1,207.0000,443.3600,1.799831
hold587,VPWR,li1,227.2400,454.2400,1.799775
hold586,VPWR,li1,459.5400,122.4000,1.799832
hold585,VPWR,li1,425.9600,100.6400,1.799878
hold584,VPWR,li1,67.1600,100.6400,1.799766
hold583,VPWR,li1,299.9200,84.3200,1.799764
hold582,VPWR,li1,463.2200,176.8000,1.799884
hold581,VPWR,li1,285.6600,182.2400,1.799607
hold580,VPWR,li1,88.3200,383.5200,1.799734
hold579,VPWR,li1,76.3600,410.7200,1.799852
hold578,VPWR,li1,207.0000,470.5600,1.799835
hold577,VPWR,li1,219.8800,68.0000,1.799653
hold576,VPWR,li1,327.5200,187.6800,1.799818
hold575,VPWR,li1,174.3400,127.8400,1.799843
hold574,VPWR,li1,261.2800,106.0800,1.799727
hold573,VPWR,li1,178.4800,24.4800,1.799881
hold572,VPWR,li1,439.7600,46.2400,1.799740
hold571,VPWR,li1,72.2200,285.6000,1.799607
hold570,VPWR,li1,388.2400,198.5600,1.799637
hold569,VPWR,li1,269.5600,410.7200,1.799796
hold568,VPWR,li1,126.5000,378.0800,1.799612
hold567,VPWR,li1,122.3600,443.3600,1.799863
hold566,VPWR,li1,411.2400,427.0400,1.799687
hold565,VPWR,li1,244.7200,46.2400,1.799801
hold564,VPWR,li1,334.8800,492.3200,1.799876
hold563,VPWR,li1,445.2800,432.4800,1.799706
hold562,VPWR,li1,143.9800,127.8400,1.799759
hold561,VPWR,li1,141.2200,236.6400,1.799832
hold560,VPWR,li1,108.1000,280.1600,1.799618
hold559,VPWR,li1,359.7200,149.6000,1.799838
hold558,VPWR,li1,205.1600,421.6000,1.799680
hold557,VPWR,li1,53.8200,410.7200,1.799883
hold556,VPWR,li1,208.3800,285.6000,1.799707
hold555,VPWR,li1,76.8200,383.5200,1.799743
hold554,VPWR,li1,44.6200,225.7600,1.799779
hold553,VPWR,li1,213.9000,133.2800,1.799760
hold552,VPWR,li1,437.0000,51.6800,1.799839
hold551,VPWR,li1,349.1400,432.4800,1.799552
hold550,VPWR,li1,433.3200,51.6800,1.799832
hold549,VPWR,li1,56.5800,301.9200,1.799826
hold548,VPWR,li1,291.1800,198.5600,1.799715
hold547,VPWR,li1,201.0200,340.0000,1.799753
hold546,VPWR,li1,271.8600,394.4000,1.799679
hold545,VPWR,li1,477.4800,89.7600,1.799869
hold544,VPWR,li1,175.2600,187.6800,1.799865
hold543,VPWR,li1,409.4000,350.8800,1.799621
hold542,VPWR,li1,234.1400,133.2800,1.799727
hold541,VPWR,li1,172.9600,296.4800,1.799920
hold540,VPWR,li1,278.3000,95.2000,1.799444
hold539,VPWR,li1,79.5800,405.2800,1.799661
hold538,VPWR,li1,234.6000,62.5600,1.799601
hold537,VPWR,li1,80.0400,405.2800,1.799661
hold536,VPWR,li1,411.2400,116.9600,1.799735
hold535,VPWR,li1,482.0800,432.4800,1.799924
hold534,VPWR,li1,398.3600,84.3200,1.799710
hold533,VPWR,li1,477.4800,165.9200,1.799948
hold532,VPWR,li1,93.3800,454.2400,1.799792
hold531,VPWR,li1,298.0800,334.5600,1.799458
hold530,VPWR,li1,173.4200,443.3600,1.799927
hold529,VPWR,li1,193.2000,187.6800,1.799745
hold528,VPWR,li1,494.5000,198.5600,1.799909
hold527,VPWR,li1,49.2200,285.6000,1.799729
hold526,VPWR,li1,150.4200,35.3600,1.799854
hold525,VPWR,li1,222.6400,236.6400,1.799693
hold524,VPWR,li1,278.3000,57.1200,1.799672
hold523,VPWR,li1,306.3600,378.0800,1.799864
hold522,VPWR,li1,73.1400,258.4000,1.799819
hold521,VPWR,li1,269.1000,247.5200,1.799674
hold520,VPWR,li1,244.2600,356.3200,1.799826
hold519,VPWR,li1,219.4200,62.5600,1.799639
hold518,VPWR,li1,377.2000,73.4400,1.799783
hold517,VPWR,li1,34.9600,367.2000,1.799892
hold516,VPWR,li1,38.6400,350.8800,1.799765
hold515,VPWR,li1,219.8800,46.2400,1.799830
hold514,VPWR,li1,59.3400,378.0800,1.799715
hold513,VPWR,li1,232.7600,144.1600,1.799799
hold512,VPWR,li1,73.1400,116.9600,1.799775
hold511,VPWR,li1,296.7000,301.9200,1.799722
hold510,VPWR,li1,285.2000,465.1200,1.799646
hold509,VPWR,li1,415.8400,149.6000,1.799813
hold508,VPWR,li1,392.8400,29.9200,1.799679
hold507,VPWR,li1,232.7600,51.6800,1.799823
hold506,VPWR,li1,59.3400,454.2400,1.799827
hold505,VPWR,li1,449.4200,100.6400,1.799905
hold504,VPWR,li1,163.3000,312.8000,1.799777
hold503,VPWR,li1,118.6800,291.0400,1.799682
hold502,VPWR,li1,96.1400,361.7600,1.799440
hold501,VPWR,li1,467.3600,51.6800,1.799916
hold500,VPWR,li1,33.1200,133.2800,1.799880
hold499,VPWR,li1,226.7800,89.7600,1.799443
hold498,VPWR,li1,437.9200,62.5600,1.799712
hold497,VPWR,li1,204.7000,372.6400,1.799792
hold496,VPWR,li1,465.5200,51.6800,1.799907
hold495,VPWR,li1,361.1000,427.0400,1.799751
hold494,VPWR,li1,132.4800,334.5600,1.799647
hold493,VPWR,li1,272.7800,258.4000,1.799651
hold492,VPWR,li1,27.1400,437.9200,1.799953
hold491,VPWR,li1,471.5000,465.1200,1.799804
hold490,VPWR,li1,175.2600,144.1600,1.799934
hold489,VPWR,li1,424.1200,111.5200,1.799848
hold488,VPWR,li1,329.8200,465.1200,1.799879
hold487,VPWR,li1,40.9400,269.2800,1.799869
hold486,VPWR,li1,29.9000,405.2800,1.799869
hold485,VPWR,li1,122.8200,220.3200,1.799725
hold484,VPWR,li1,476.5600,459.6800,1.799914
hold483,VPWR,li1,255.3000,345.4400,1.799588
hold482,VPWR,li1,372.6000,111.5200,1.799829
hold481,VPWR,li1,415.8400,432.4800,1.799577
hold480,VPWR,li1,274.6200,361.7600,1.799689
hold479,VPWR,li1,124.6600,51.6800,1.799759
hold478,VPWR,li1,123.7400,427.0400,1.799630
hold477,VPWR,li1,27.6000,155.0400,1.799804
hold476,VPWR,li1,283.8200,383.5200,1.799751
hold475,VPWR,li1,32.6600,443.3600,1.799943
hold474,VPWR,li1,36.8000,122.4000,1.799767
hold473,VPWR,li1,388.7000,378.0800,1.799785
hold472,VPWR,li1,490.8200,165.9200,1.799960
hold471,VPWR,li1,322.9200,448.8000,1.799863
hold470,VPWR,li1,243.8000,138.7200,1.799828
hold469,VPWR,li1,401.1200,367.2000,1.799624
hold468,VPWR,li1,29.4400,73.4400,1.799909
hold467,VPWR,li1,179.8600,340.0000,1.799865
hold466,VPWR,li1,260.3600,410.7200,1.799786
hold465,VPWR,li1,252.5400,394.4000,1.799674
hold464,VPWR,li1,479.3200,84.3200,1.799928
hold463,VPWR,li1,144.4400,258.4000,1.799826
hold462,VPWR,li1,231.8400,416.1600,1.799805
hold461,VPWR,li1,453.1000,73.4400,1.799831
hold460,VPWR,li1,195.9600,51.6800,1.799858
hold459,VPWR,li1,143.9800,296.4800,1.799818
hold458,VPWR,li1,275.5400,127.8400,1.799520
hold457,VPWR,li1,153.6400,486.8800,1.799812
hold456,VPWR,li1,26.2200,100.6400,1.799924
hold455,VPWR,li1,407.1000,274.7200,1.799751
hold454,VPWR,li1,124.6600,155.0400,1.799573
hold453,VPWR,li1,347.7600,465.1200,1.799782
hold452,VPWR,li1,286.5800,296.4800,1.799852
hold451,VPWR,li1,40.0200,258.4000,1.799904
hold450,VPWR,li1,315.5600,465.1200,1.799796
hold449,VPWR,li1,192.2800,454.2400,1.799842
hold448,VPWR,li1,414.4600,361.7600,1.799670
hold447,VPWR,li1,400.2000,340.0000,1.799727
hold446,VPWR,li1,328.4400,388.9600,1.799924
hold445,VPWR,li1,337.1800,193.1200,1.799847
hold444,VPWR,li1,189.0600,448.8000,1.799854
hold443,VPWR,li1,230.9200,68.0000,1.799628
hold442,VPWR,li1,271.8600,29.9200,1.799558
hold441,VPWR,li1,465.9800,24.4800,1.799870
hold440,VPWR,li1,158.2400,356.3200,1.799875
hold439,VPWR,li1,454.0200,57.1200,1.799767
hold438,VPWR,li1,213.9000,345.4400,1.799664
hold437,VPWR,li1,83.2600,258.4000,1.799803
hold436,VPWR,li1,235.9800,448.8000,1.799745
hold435,VPWR,li1,499.1000,149.6000,1.799917
hold434,VPWR,li1,28.0600,133.2800,1.799911
hold433,VPWR,li1,399.7400,301.9200,1.799579
hold432,VPWR,li1,159.1600,209.4400,1.799862
hold431,VPWR,li1,205.6200,116.9600,1.799883
hold430,VPWR,li1,111.7800,427.0400,1.799613
hold429,VPWR,li1,397.4400,323.6800,1.799741
hold428,VPWR,li1,56.1200,182.2400,1.799622
hold427,VPWR,li1,304.0600,68.0000,1.799728
hold426,VPWR,li1,406.6400,40.8000,1.799745
hold425,VPWR,li1,28.9800,405.2800,1.799869
hold424,VPWR,li1,326.6000,476.0000,1.799936
hold423,VPWR,li1,162.3800,35.3600,1.799882
hold422,VPWR,li1,383.1800,46.2400,1.799755
hold421,VPWR,li1,67.1600,40.8000,1.799883
hold420,VPWR,li1,465.9800,40.8000,1.799913
hold419,VPWR,li1,171.1200,350.8800,1.799883
hold418,VPWR,li1,413.5400,307.3600,1.799682
hold417,VPWR,li1,294.8600,465.1200,1.799688
hold416,VPWR,li1,67.1600,437.9200,1.799878
hold415,VPWR,li1,459.0800,68.0000,1.799874
hold414,VPWR,li1,178.9400,155.0400,1.799841
hold413,VPWR,li1,268.6400,165.9200,1.799682
hold412,VPWR,li1,41.4000,214.8800,1.799873
hold411,VPWR,li1,165.1400,78.8800,1.799821
hold410,VPWR,li1,190.9000,100.6400,1.799792
hold409,VPWR,li1,149.5000,285.6000,1.799787
hold408,VPWR,li1,260.8200,78.8800,1.799738
hold407,VPWR,li1,72.2200,155.0400,1.799495
hold406,VPWR,li1,227.7000,78.8800,1.799719
hold405,VPWR,li1,132.4800,410.7200,1.799836
hold404,VPWR,li1,235.0600,252.9600,1.799731
hold403,VPWR,li1,149.5000,29.9200,1.799708
hold402,VPWR,li1,277.3800,416.1600,1.799789
hold401,VPWR,li1,368.4600,127.8400,1.799735
hold400,VPWR,li1,79.5800,187.6800,1.799727
hold399,VPWR,li1,56.1200,383.5200,1.799792
hold398,VPWR,li1,78.2000,89.7600,1.799580
hold397,VPWR,li1,321.0800,116.9600,1.799919
hold396,VPWR,li1,273.2400,448.8000,1.799721
hold395,VPWR,li1,351.4400,127.8400,1.799779
hold394,VPWR,li1,192.7400,470.5600,1.799880
hold393,VPWR,li1,152.2600,459.6800,1.799798
hold392,VPWR,li1,239.6600,122.4000,1.799688
hold391,VPWR,li1,413.5400,149.6000,1.799810
hold390,VPWR,li1,115.0000,133.2800,1.799662
hold389,VPWR,li1,145.3600,198.5600,1.799859
hold388,VPWR,li1,184.4600,269.2800,1.799895
hold387,VPWR,li1,343.1600,476.0000,1.799925
hold386,VPWR,li1,381.3400,476.0000,1.799880
hold385,VPWR,li1,83.7200,307.3600,1.799733
hold384,VPWR,li1,161.0000,296.4800,1.799877
hold383,VPWR,li1,222.1800,372.6400,1.799732
hold382,VPWR,li1,102.1200,247.5200,1.799492
hold381,VPWR,li1,247.9400,95.2000,1.799516
